time,rayIndex,x,y,objectDetected
9.594735,73,0.35,0.75,Floor
9.594735,74,0.45,0.75,Floor
9.594735,75,0.55,0.75,Floor
9.594735,76,0.65,0.75,Floor
9.594735,77,0.75,0.75,Floor
9.594735,78,0.85,0.75,Wall3
9.594735,79,0.95,0.75,Wall3
9.594735,80,0.05,0.85,Cube86
9.594735,81,0.15,0.85,Wall2
9.594735,82,0.25,0.85,Wall2
9.594735,83,0.35,0.85,Wall3
9.594735,84,0.45,0.85,Wall3
9.594735,85,0.55,0.85,Cube31
9.594735,86,0.65,0.85,Wall3
9.594735,87,0.75,0.85,Wall3
9.594735,88,0.85,0.85,Wall3
9.594735,89,0.95,0.85,Wall3
9.594735,90,0.05,0.95,Wall2
9.594735,91,0.15,0.95,Wall2
9.594735,92,0.25,0.95,Wall2
9.594735,93,0.35,0.95,Wall3
9.594735,94,0.45,0.95,Wall3
9.594735,95,0.55,0.95,Wall3
9.594735,96,0.65,0.95,Wall3
9.594735,97,0.75,0.95,Wall3
9.594735,98,0.85,0.95,Wall3
9.594735,99,0.95,0.95,Wall3
9.600195,0,0.05,0.05,Floor
9.600195,1,0.15,0.05,trialStarter
9.600195,2,0.25,0.05,trialStarter
9.600195,3,0.35,0.05,trialStarter
9.600195,4,0.45,0.05,trialStarter
9.600195,5,0.55,0.05,trialStarter
